Timestamp,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
1700108878.527930,4321.666504,4483.717773,4075.641113,4295.641113,4407.563965
1700108878.535740,4348.205078,4453.589844,4138.717773,4330.769043,4399.230957
1700108878.543550,4344.102539,4387.563965,4109.358887,4262.051270,4365.641113
1700108878.551360,4327.307617,4448.333496,4062.307617,4258.717773,4376.794922
1700108878.559170,4322.436035,4460.897461,4106.538574,4284.230957,4367.307617
1700108878.566980,4307.179688,4409.615234,4111.666504,4219.230957,4353.333496
1700108878.574790,4300.384766,4447.563965,4081.281982,4233.717773,4379.871582
1700108878.582600,4328.333496,4452.820313,4123.461426,4307.692383,4380.256348
1700108878.590410,4337.179688,4401.538574,4135.769043,4257.563965,4362.820313
1700108878.598220,4314.230957,4435.897461,4107.179688,4235.384766,4368.077148
1700108878.606030,4319.230957,4452.820313,4136.282227,4283.717773,4356.282227
1700108878.613840,4323.333496,4404.615234,4139.358887,4219.358887,4346.410156
1700108878.621650,4298.846191,4413.974121,4115.897461,4177.563965,4365.769043
1700108878.629460,4312.051270,4424.487305,4145.000000,4246.794922,4374.487305
1700108878.637270,4320.897461,4387.307617,4123.846191,4221.410156,4361.794922
1700108878.645080,4249.615234,4357.307617,4065.769287,4140.128418,4312.179688
1700108878.652890,4175.897461,4304.871582,4070.000000,4107.436035,4228.589844
1700108878.660700,4101.282227,4244.230957,4035.384521,4005.000000,4158.077148
1700108878.668510,3970.000000,4193.589844,3971.794922,3876.794922,4074.358887
1700108878.676320,3909.615479,4134.230957,3972.692383,3837.435791,3990.769287
1700108878.684130,3938.974365,4159.615234,3940.641113,3820.000000,3984.102539
1700108878.691940,3897.179443,4201.282227,3906.025635,3799.487061,3973.589844
1700108878.699750,3841.923096,4112.563965,3957.179443,3779.358887,3921.923096
1700108878.707560,3866.923096,4087.948730,3954.615479,3740.256348,3940.384521
1700108878.715370,3855.769287,4180.256348,3909.743652,3742.564209,3959.871826
1700108878.723180,3815.641113,4144.871582,3942.948730,3763.205078,3903.846191
1700108878.730990,3845.897461,4091.025635,3951.025635,3753.846191,3910.256348
1700108878.738800,3882.307617,4171.794922,3940.000000,3795.256348,3976.794922
1700108878.746610,3889.102539,4196.538574,3991.281982,3838.461426,3991.025635
1700108878.754420,3883.076904,4161.922852,3963.846191,3777.948730,3981.794922
1700108878.762230,3839.487061,4187.307617,3880.128174,3727.179443,3958.718018
1700108878.770040,3846.025635,4210.769043,3920.641113,3768.846191,3948.076904
1700108878.777850,3936.410156,4249.102539,3989.743652,3834.871826,4015.256348
1700108878.785660,3947.820557,4267.307617,3975.384521,3871.538574,4038.333252
1700108878.793470,3877.051270,4171.153809,3954.102539,3835.000000,3966.153809
1700108878.801280,3869.743652,4146.538574,3961.410156,3786.923096,3969.230713
1700108878.809090,3906.923096,4244.871582,4001.538574,3838.974365,4027.435791
1700108878.816900,3926.666748,4240.000000,4028.589844,3880.641113,4014.871826
1700108878.824710,3925.512939,4190.897461,3958.718018,3824.102539,3998.589844
1700108878.832520,3896.538574,4223.205078,3909.102539,3812.179443,4012.051270
1700108878.840330,3903.718018,4223.974121,3981.538574,3862.820557,4017.820557
1700108878.848140,3958.076904,4210.897461,4019.102539,3864.615479,4044.871826
1700108878.855950,3953.205078,4234.358887,3968.461426,3844.615479,4051.410156
1700108878.863760,3925.384521,4216.153809,3950.000000,3846.025635,4010.128174
1700108878.871570,3960.128174,4220.128418,3957.179443,3865.000000,4025.256348
1700108878.879380,3980.000000,4279.487305,3957.820557,3910.641113,4093.333252
1700108878.887190,3965.769287,4277.436035,3981.281982,3925.641113,4104.230957
1700108878.895000,3978.718018,4251.153809,3982.564209,3886.025635,4062.948730
1700108878.902810,3968.846191,4259.230957,3947.435791,3879.102539,4032.820557
1700108878.910620,3932.948730,4239.102539,3949.358887,3905.897461,4039.743652
1700108878.918430,3951.281982,4230.641113,3987.435791,3906.666748,4074.487061
1700108878.926240,3990.641113,4264.615234,4012.307617,3915.128174,4088.076904
1700108878.934050,3992.948730,4265.256348,4021.281982,3941.410156,4070.512939
1700108878.941860,3981.025635,4248.717773,4016.410156,3927.435791,4063.333252
1700108878.949670,3979.871826,4249.487305,4017.820557,3898.333252,4072.179443
1700108878.957480,4002.051270,4246.153809,4055.897461,3920.512939,4090.769287
1700108878.965290,4014.487061,4261.410156,4091.923096,3953.846191,4113.077148
1700108878.973100,3981.153809,4274.358887,4086.538574,3937.564209,4105.769043
1700108878.980910,3977.307617,4252.692383,4078.846191,3920.897461,4087.948730
1700108878.988720,4023.205078,4252.820313,4089.615479,3944.230713,4102.948730
1700108878.996530,4016.538574,4257.692383,4089.487061,3949.487061,4106.922852
1700108879.004340,3985.897461,4230.256348,4084.102539,3932.692383,4081.410156
1700108879.012150,4012.179443,4254.487305,4095.897461,3945.128174,4096.666504
1700108879.019960,4024.230713,4310.128418,4107.307617,3952.179443,4138.717773
1700108879.027770,4005.897461,4302.051270,4098.461426,3941.538574,4135.384766
1700108879.035580,4021.153809,4298.974121,4081.025635,3958.076904,4117.948730
1700108879.043390,4012.820557,4320.000000,4076.666748,3950.897461,4118.846191
1700108879.051200,3970.256348,4278.461426,4100.512695,3905.897461,4103.846191
1700108879.059010,3984.102539,4253.589844,4145.128418,3921.153809,4099.487305
1700108879.066820,4004.487061,4304.871582,4170.000000,3960.128174,4128.846191
1700108879.074630,3972.948730,4312.563965,4151.922852,3938.333252,4130.897461
1700108879.082440,3977.179443,4278.717773,4128.717773,3928.461426,4113.589844
1700108879.090250,4012.692383,4294.102539,4120.128418,3948.974365,4133.461426
1700108879.098060,4007.692383,4309.102539,4088.589844,3943.205078,4150.769043
1700108879.105870,4014.871826,4300.256348,4052.307617,3961.025635,4144.487305
1700108879.113680,4044.102539,4323.589844,4063.589844,3992.692383,4153.846191
1700108879.121490,4030.512939,4347.179688,4072.692383,3962.051270,4152.307617
1700108879.129300,4019.487061,4339.487305,4042.435791,3945.256348,4131.794922
1700108879.137110,4042.051270,4342.948730,4039.743652,3987.051270,4142.307617
1700108879.144920,4044.230713,4357.179688,4065.384521,3999.487061,4162.948730
1700108879.152730,4056.025635,4361.410156,4069.615479,3997.948730,4175.000000
1700108879.160540,4105.641113,4368.846191,4082.307617,4022.307617,4210.512695
1700108879.168350,4127.307617,4367.051270,4103.846191,4020.641113,4241.025879
1700108879.176160,4125.128418,4343.077148,4099.102539,4018.461426,4257.051270
1700108879.183970,4146.410156,4335.897461,4106.282227,4055.256348,4299.102539
1700108879.191780,4166.666504,4361.282227,4128.717773,4070.769287,4319.487305
1700108879.199590,4171.666504,4376.153809,4120.897461,4055.769287,4288.846191
1700108879.207400,4169.230957,4364.743652,4115.769043,4044.487061,4278.205078
1700108879.215210,4157.051270,4358.974121,4137.563965,4043.461426,4293.717773
1700108879.223020,4170.384766,4361.538574,4145.256348,4084.743652,4302.948730
1700108879.230830,4202.948730,4352.948730,4134.102539,4126.410156,4313.589844
1700108879.238640,4195.256348,4348.461426,4120.128418,4091.153809,4305.769043
1700108879.246450,4177.436035,4365.000000,4107.692383,4070.128174,4295.641113
1700108879.254260,4196.025879,4387.820313,4112.948730,4124.615234,4324.615234
1700108879.262070,4211.025879,4400.769043,4134.487305,4141.153809,4334.230957
1700108879.269880,4209.871582,4390.384766,4156.282227,4107.436035,4303.205078
1700108879.277690,4207.179688,4355.641113,4166.025879,4104.743652,4295.000000
1700108879.285500,4192.179688,4336.794922,4152.692383,4115.897461,4293.205078
1700108879.293310,4198.205078,4363.717773,4136.153809,4134.102539,4291.922852
1700108879.301120,4227.179688,4401.410156,4122.692383,4159.102539,4332.051270
1700108879.308930,4203.846191,4406.794922,4088.589844,4132.692383,4347.307617
1700108879.316740,4164.871582,4401.922852,4072.820557,4103.974121,4310.000000
1700108879.324550,4207.563965,4416.025879,4107.307617,4144.358887,4315.128418
1700108879.332360,4265.000000,4407.948730,4125.000000,4164.487305,4344.487305
1700108879.340170,4244.102539,4359.743652,4101.666504,4128.333496,4331.025879
1700108879.347980,4210.000000,4351.025879,4096.922852,4129.487305,4328.974121
1700108879.355790,4223.589844,4394.743652,4120.128418,4163.461426,4351.922852
1700108879.363600,4240.256348,4398.461426,4139.487305,4168.077148,4346.153809
1700108879.371410,4242.307617,4378.846191,4153.461426,4164.871582,4337.307617
1700108879.379220,4254.871582,4413.717773,4167.436035,4177.436035,4354.102539
1700108879.387030,4260.128418,4443.205078,4159.230957,4187.051270,4370.384766
1700108879.394840,4245.256348,4415.000000,4114.743652,4184.615234,4381.153809
1700108879.402650,4249.102539,4402.563965,4082.179443,4179.487305,4386.410156
1700108879.410460,4276.282227,4422.436035,4096.410156,4188.589844,4381.410156
1700108879.418270,4282.948730,4418.717773,4103.205078,4198.846191,4379.102539
1700108879.426080,4268.589844,4396.025879,4096.153809,4182.692383,4372.820313
1700108879.433900,4263.717773,4381.282227,4127.051270,4172.820313,4362.436035
1700108879.441700,4264.487305,4390.256348,4152.563965,4194.871582,4374.230957
1700108879.449520,4264.230957,4424.102539,4145.000000,4195.384766,4383.205078
1700108879.457320,4269.102539,4433.589844,4159.487305,4164.743652,4362.436035
1700108879.465140,4263.974121,4416.666504,4167.307617,4172.051270,4366.025879
1700108879.472940,4253.589844,4425.000000,4144.487305,4207.820313,4403.205078
1700108879.480760,4266.410156,4425.512695,4166.538574,4198.846191,4402.179688
1700108879.488560,4272.179688,4394.487305,4211.922852,4163.333496,4369.871582
1700108879.496370,4232.436035,4389.230957,4220.384766,4157.051270,4361.153809
1700108879.504190,4193.205078,4385.897461,4258.974121,4151.410156,4352.563965
1700108879.511990,4191.282227,4357.692383,4358.589844,4125.641113,4327.692383
1700108879.519810,4198.205078,4374.615234,4462.692383,4131.410156,4334.230957
1700108879.527610,4208.461426,4406.922852,4556.153809,4162.692383,4378.205078
1700108879.535430,4223.461426,4385.512695,4629.358887,4157.051270,4411.538574
1700108879.543230,4219.615234,4386.153809,4678.717773,4133.589844,4417.436035
1700108879.551050,4219.358887,4424.615234,4738.974121,4135.256348,4421.282227
1700108879.558850,4245.641113,4403.333496,4811.794922,4131.538574,4440.769043
1700108879.566670,4253.717773,4371.666504,4895.897461,4114.102539,4463.461426
1700108879.574470,4242.692383,4421.922852,5004.230957,4131.025879,4475.641113
1700108879.582290,4279.487305,4467.948730,5049.230957,4179.487305,4493.077148
1700108879.590100,4344.871582,4461.282227,4922.820313,4208.077148,4540.897461
1700108879.597910,4348.846191,4498.974121,4708.717773,4217.307617,4584.743652
1700108879.605720,4313.205078,4545.256348,4571.153809,4236.794922,4554.615234
1700108879.613530,4327.692383,4495.769043,4470.256348,4236.025879,4491.666504
1700108879.621340,4354.102539,4461.922852,4296.538574,4199.615234,4499.743652
1700108879.629150,4320.512695,4509.743652,4172.563965,4208.461426,4525.769043
1700108879.636960,4298.205078,4485.769043,4189.358887,4263.461426,4478.589844
1700108879.644770,4330.256348,4417.820313,4162.692383,4247.563965,4438.205078
1700108879.652580,4330.000000,4456.538574,4041.923096,4200.897461,4453.589844
1700108879.660390,4298.717773,4494.615234,3986.410156,4249.358887,4441.666504
1700108879.668200,4305.128418,4450.000000,3970.384521,4295.384766,4406.794922
1700108879.676010,4313.077148,4447.692383,3929.743652,4234.743652,4405.128418
1700108879.683820,4303.077148,4470.641113,3947.307617,4200.128418,4406.538574
1700108879.691630,4310.897461,4432.436035,3991.281982,4246.922852,4395.512695
1700108879.699440,4309.230957,4411.666504,4009.487061,4247.692383,4394.871582
1700108879.707250,4294.358887,4442.820313,4087.948730,4204.230957,4401.410156
1700108879.715060,4301.538574,4448.717773,4197.436035,4210.384766,4408.077148
1700108879.722870,4302.051270,4432.436035,4242.563965,4233.974121,4412.820313
1700108879.730680,4306.410156,4458.077148,4253.717773,4239.358887,4430.128418
1700108879.738490,4359.102539,4506.410156,4205.256348,4267.436035,4471.025879
1700108879.746300,4392.436035,4493.717773,4055.641113,4300.000000,4478.846191
1700108879.754110,4366.538574,4440.769043,3930.512939,4284.102539,4426.410156
1700108879.761920,4344.358887,4446.282227,3896.538574,4234.871582,4385.128418
1700108879.769730,4323.461426,4463.077148,3901.025635,4199.615234,4379.102539
1700108879.777540,4293.205078,4409.743652,3984.487061,4193.846191,4371.025879
1700108879.785350,4300.128418,4376.666504,4134.743652,4189.230957,4366.794922
1700108879.793160,4308.205078,4416.538574,4224.743652,4182.436035,4375.897461
1700108879.800970,4301.410156,4447.051270,4295.897461,4225.000000,4400.512695
1700108879.808780,4349.743652,4449.102539,4400.256348,4278.077148,4448.974121
1700108879.816590,4390.384766,4440.384766,4371.153809,4248.461426,4467.820313
1700108879.824400,4350.769043,4412.692383,4203.205078,4208.077148,4430.000000
1700108879.832210,4336.153809,4410.000000,4109.743652,4240.384766,4415.641113
1700108879.840020,4359.615234,4432.179688,4082.948730,4258.077148,4431.538574
1700108879.847830,4337.563965,4411.282227,4001.538574,4234.615234,4404.102539
1700108879.855640,4326.538574,4392.563965,3897.948730,4237.563965,4372.307617
1700108879.863450,4329.358887,4429.871582,3822.692383,4235.256348,4370.384766
1700108879.871260,4275.641113,4426.282227,3826.923096,4208.205078,4329.615234
1700108879.879070,4251.794922,4367.820313,3928.718018,4197.692383,4287.051270
1700108879.886880,4285.897461,4369.615234,3993.205078,4183.205078,4320.769043
1700108879.894690,4275.641113,4392.179688,3971.410156,4160.256348,4356.282227
1700108879.902500,4258.974121,4357.948730,3966.923096,4156.922852,4342.179688
1700108879.910310,4281.153809,4357.307617,3991.794922,4154.871582,4330.897461
1700108879.918120,4288.846191,4401.666504,4034.743652,4161.282227,4334.358887
1700108879.925930,4303.589844,4388.077148,4099.615234,4179.743652,4348.974121
1700108879.933740,4314.743652,4355.769043,4129.871582,4168.205078,4361.922852
1700108879.941550,4281.666504,4363.589844,4159.871582,4157.948730,4346.282227
1700108879.949360,4292.948730,4370.000000,4205.384766,4185.256348,4355.000000
1700108879.957170,4350.512695,4381.025879,4142.307617,4204.102539,4398.077148
1700108879.964980,4358.333496,4404.487305,4013.846191,4220.512695,4403.589844
1700108879.972790,4359.102539,4407.179688,3944.230713,4251.794922,4404.615234
1700108879.980600,4362.051270,4409.358887,3866.025635,4252.436035,4410.384766
1700108879.988410,4315.384766,4410.256348,3778.846191,4236.922852,4351.282227
1700108879.996220,4293.717773,4386.153809,3756.666748,4221.922852,4305.384766
1700108880.004030,4295.769043,4375.897461,3742.307617,4174.743652,4311.794922
1700108880.011840,4263.846191,4379.871582,3762.307617,4162.948730,4278.974121
1700108880.019650,4296.410156,4376.410156,3850.384521,4226.794922,4284.358887
1700108880.027460,4351.282227,4388.205078,3847.692383,4235.641113,4344.615234
1700108880.035270,4270.000000,4375.897461,3770.384521,4160.000000,4273.974121
1700108880.043080,4196.538574,4332.820313,3808.076904,4135.256348,4175.641113
1700108880.050890,4264.358887,4343.589844,3892.820557,4174.871582,4241.153809
1700108880.058700,4294.358887,4357.436035,3900.128174,4187.307617,4286.282227
1700108880.066510,4245.256348,4312.436035,3898.589844,4179.230957,4231.410156
1700108880.074320,4258.461426,4313.333496,3913.718018,4194.487305,4258.333496
1700108880.082130,4286.282227,4349.871582,3920.384521,4203.461426,4308.846191
1700108880.089940,4263.205078,4333.589844,3960.384521,4188.846191,4277.436035
1700108880.097750,4273.717773,4346.153809,4013.461426,4200.897461,4282.179688
1700108880.105560,4307.307617,4389.615234,4015.128174,4237.820313,4323.846191
1700108880.113370,4286.794922,4361.666504,3984.615479,4236.153809,4312.563965
1700108880.121180,4259.230957,4343.205078,3959.871826,4214.743652,4300.769043
1700108880.128990,4266.666504,4375.128418,3937.435791,4220.000000,4297.948730
1700108880.136800,4274.615234,4359.487305,3918.974365,4218.205078,4274.487305
1700108880.144610,4290.128418,4352.179688,3922.435791,4210.000000,4295.256348
1700108880.152420,4309.487305,4394.743652,3941.923096,4228.333496,4339.358887
1700108880.160230,4291.538574,4377.563965,3948.076904,4231.666504,4327.948730
1700108880.168040,4277.820313,4344.487305,3946.538574,4215.769043,4313.077148
1700108880.175850,4298.461426,4374.358887,3955.512939,4219.871582,4319.871582
1700108880.183660,4286.025879,4366.538574,3948.076904,4209.871582,4293.846191
1700108880.191470,4265.384766,4323.717773,3930.897461,4198.846191,4281.153809
1700108880.199280,4307.307617,4346.538574,3951.153809,4247.051270,4325.128418
1700108880.207090,4331.282227,4373.717773,3976.794922,4281.666504,4352.820313
1700108880.214900,4294.615234,4350.641113,3963.718018,4247.692383,4337.820313
1700108880.222710,4283.461426,4330.512695,3947.820557,4225.000000,4312.307617
1700108880.230520,4287.307617,4321.410156,3943.333252,4224.358887,4277.436035
1700108880.238330,4277.820313,4330.769043,3940.256348,4224.487305,4277.948730
1700108880.246140,4314.102539,4368.333496,3950.384521,4276.410156,4344.487305
1700108880.253950,4341.666504,4369.743652,3932.692383,4324.358887,4381.025879
1700108880.261760,4297.051270,4340.256348,3858.076904,4287.563965,4345.384766
1700108880.269570,4289.230957,4355.000000,3788.333252,4264.615234,4330.256348
1700108880.277380,4334.743652,4377.051270,3740.256348,4294.871582,4342.051270
1700108880.285190,4322.820313,4355.256348,3701.923096,4274.358887,4319.230957
1700108880.293000,4294.102539,4334.358887,3746.666748,4243.461426,4311.410156
1700108880.300810,4308.974121,4331.794922,3867.051270,4277.692383,4346.282227
1700108880.308620,4298.333496,4328.974121,3928.461426,4282.179688,4348.205078
1700108880.316430,4270.000000,4329.871582,3929.358887,4238.333496,4323.205078
1700108880.324240,4286.538574,4321.922852,3980.641113,4241.922852,4333.205078
1700108880.332050,4305.384766,4308.974121,4054.102539,4263.846191,4352.563965
1700108880.339860,4304.358887,4322.948730,4057.820557,4263.846191,4354.615234
1700108880.347670,4317.307617,4336.794922,4030.512939,4281.153809,4357.948730
1700108880.355480,4318.333496,4320.512695,4047.948730,4283.589844,4363.846191
1700108880.363290,4298.974121,4314.871582,4074.487061,4260.384766,4378.077148
1700108880.371100,4303.846191,4331.025879,4047.820557,4266.794922,4390.769043
1700108880.378910,4312.948730,4331.538574,4008.846191,4263.461426,4370.384766
1700108880.386720,4298.589844,4320.000000,4025.512939,4239.358887,4358.461426
1700108880.394530,4300.128418,4313.205078,4060.641113,4264.487305,4387.820313
1700108880.402340,4319.102539,4310.641113,4055.769287,4281.410156,4394.358887
1700108880.410150,4320.256348,4322.179688,4055.769287,4249.743652,4374.358887
1700108880.417960,4319.871582,4332.436035,4096.922852,4258.589844,4380.512695
1700108880.425770,4323.077148,4316.025879,4108.846191,4273.589844,4376.666504
1700108880.433580,4309.230957,4303.205078,4072.435791,4238.974121,4355.641113
1700108880.441390,4308.461426,4319.743652,4066.538574,4241.153809,4381.025879
1700108880.449200,4331.922852,4330.128418,4086.794922,4267.436035,4409.358887
1700108880.457010,4338.846191,4315.897461,4075.128174,4259.230957,4381.282227
1700108880.464820,4332.436035,4311.666504,4065.641113,4272.307617,4369.871582
1700108880.472630,4330.000000,4330.384766,4088.846191,4275.769043,4396.282227
1700108880.480440,4319.358887,4329.871582,4106.538574,4234.358887,4381.538574
1700108880.488250,4315.128418,4302.820313,4111.410156,4243.846191,4347.948730
1700108880.496060,4316.538574,4307.307617,4110.128418,4270.256348,4362.051270
1700108880.503870,4304.487305,4332.436035,4103.717773,4243.205078,4390.256348
1700108880.511680,4321.538574,4323.846191,4115.769043,4257.051270,4414.487305
1700108880.519490,4371.922852,4336.410156,4128.461426,4298.461426,4459.487305
1700108880.527300,4390.897461,4379.487305,4114.358887,4282.436035,4483.717773
1700108880.535110,4391.794922,4344.871582,4100.641113,4281.794922,4462.179688
1700108880.542920,4401.025879,4286.025879,4087.307617,4298.461426,4438.205078
1700108880.550730,4385.641113,4325.128418,4071.666748,4265.384766,4430.384766
1700108880.558540,4372.820313,4365.897461,4087.179443,4259.871582,4445.512695
1700108880.566350,4392.820313,4326.410156,4095.384521,4296.282227,4475.769043
1700108880.574160,4396.282227,4301.025879,4062.307617,4289.230957,4472.948730
1700108880.581970,4366.794922,4313.717773,4052.820557,4269.615234,4446.410156
1700108880.589780,4330.641113,4310.384766,4102.948730,4261.025879,4436.282227
1700108880.597590,4316.025879,4302.307617,4227.436035,4226.794922,4433.846191
1700108880.605400,4357.051270,4318.717773,4407.307617,4226.922852,4467.820313
1700108880.613210,4420.384766,4360.256348,4435.000000,4296.282227,4540.384766
1700108880.621020,4429.230957,4389.487305,4214.102539,4336.538574,4546.922852
1700108880.628830,4383.589844,4364.743652,4070.769287,4301.794922,4486.410156
1700108880.636640,4366.922852,4341.538574,4168.461426,4282.307617,4488.333496
1700108880.644450,4421.794922,4381.025879,4133.589844,4328.333496,4548.077148
1700108880.652260,4434.871582,4398.205078,3884.230713,4337.051270,4523.717773
1700108880.660070,4351.282227,4334.871582,3886.410156,4260.512695,4416.794922
1700108880.667880,4343.846191,4317.307617,4105.384766,4233.461426,4401.410156
1700108880.675690,4404.230957,4375.256348,4075.769287,4280.384766,4467.948730
1700108880.683500,4343.333496,4341.922852,3998.205078,4265.256348,4434.871582
1700108880.691310,4295.384766,4266.538574,4197.820313,4226.282227,4392.051270
1700108880.699120,4370.256348,4327.948730,4342.179688,4253.974121,4472.948730
1700108880.706930,4361.922852,4363.461426,4375.000000,4246.666504,4486.922852
1700108880.714740,4311.538574,4257.051270,4658.333496,4176.922852,4419.230957
1700108880.722550,4348.717773,4246.025879,5058.205078,4147.692383,4463.205078
1700108880.730360,4321.025879,4314.615234,5383.205078,4137.692383,4516.538574
1700108880.738170,4273.846191,4290.897461,5759.102539,4116.410156,4539.358887
1700108880.745980,4326.794922,4323.846191,6077.820313,4129.871582,4645.384766
1700108880.753790,4323.205078,4405.769043,6297.436035,4143.589844,4672.307617
1700108880.761600,4320.000000,4381.538574,6550.512695,4145.128418,4641.794922
1700108880.769410,4439.487305,4434.230957,6620.769043,4186.025879,4785.000000
1700108880.777220,4492.051270,4582.820313,6461.282227,4242.692383,4899.230957
1700108880.785030,4515.512695,4625.641113,6307.307617,4330.512695,4892.179688
1700108880.792840,4636.410156,4678.205078,5929.358887,4458.333496,4990.512695
1700108880.800650,4616.794922,4719.871582,5263.846191,4455.897461,4981.922852
1700108880.808460,4492.307617,4583.589844,4841.794922,4335.000000,4759.358887
1700108880.816270,4552.436035,4532.692383,4679.487305,4357.563965,4721.538574
1700108880.824080,4621.666504,4621.666504,4377.051270,4452.179688,4789.487305
1700108880.831890,4538.974121,4547.692383,4074.743652,4390.128418,4668.077148
1700108880.839700,4523.461426,4489.871582,3965.897461,4338.589844,4610.384766
1700108880.847510,4561.538574,4598.717773,3842.692383,4420.897461,4672.436035
1700108880.855320,4487.051270,4558.974121,3663.846191,4425.641113,4583.205078
1700108880.863130,4423.077148,4439.743652,3596.410156,4351.666504,4476.153809
1700108880.870940,4460.384766,4493.205078,3588.974365,4356.538574,4503.205078
1700108880.878750,4466.153809,4528.077148,3527.179443,4354.102539,4496.666504
1700108880.886560,4413.461426,4471.153809,3506.794922,4307.051270,4456.282227
1700108880.894370,4412.051270,4474.358887,3587.307617,4323.846191,4476.538574
1700108880.902180,4452.948730,4473.846191,3636.025635,4338.717773,4471.538574
1700108880.909990,4440.512695,4437.948730,3638.846191,4300.512695,4417.948730
1700108880.917800,4398.846191,4438.846191,3697.564209,4315.000000,4402.948730
1700108880.925610,4398.846191,4427.307617,3733.589844,4346.922852,4423.846191
1700108880.933420,4415.641113,4409.487305,3696.538574,4322.179688,4422.179688
1700108880.941230,4421.794922,4439.871582,3706.538574,4325.641113,4403.717773
1700108880.949040,4425.256348,4461.282227,3744.230713,4356.025879,4416.282227
1700108880.956850,4411.282227,4448.974121,3725.641113,4328.846191,4435.769043
1700108880.964660,4399.871582,4428.205078,3708.461426,4296.538574,4403.077148
1700108880.972470,4406.922852,4406.794922,3720.512939,4300.769043,4365.000000
1700108880.980280,4396.538574,4413.205078,3746.794922,4297.948730,4377.179688
1700108880.988090,4388.205078,4415.769043,3793.333252,4309.743652,4383.589844
1700108880.995900,4404.487305,4374.102539,3802.307617,4346.153809,4353.461426
1700108881.003710,4401.410156,4370.128418,3779.871826,4347.563965,4340.641113
1700108881.011520,4389.487305,4418.077148,3814.358887,4332.563965,4363.589844
1700108881.019330,4394.358887,4410.641113,3862.948730,4360.384766,4383.717773
1700108881.027140,4386.666504,4368.589844,3852.820557,4391.025879,4373.846191
1700108881.034950,4381.282227,4380.000000,3830.384521,4363.077148,4351.666504
1700108881.042760,4393.461426,4395.256348,3839.743652,4323.461426,4347.948730
1700108881.050570,4398.461426,4372.051270,3870.128174,4347.692383,4370.128418
1700108881.058380,4413.205078,4383.717773,3887.307617,4389.743652,4402.692383
1700108881.066190,4426.666504,4429.487305,3878.589844,4374.102539,4409.358887
1700108881.074000,4410.000000,4423.974121,3893.333252,4364.230957,4381.794922
1700108881.081810,4408.333496,4396.538574,3921.666748,4408.589844,4377.307617
1700108881.089620,4413.077148,4411.922852,3888.846191,4405.897461,4395.128418
1700108881.097430,4377.948730,4416.153809,3844.358887,4344.871582,4373.846191
1700108881.105240,4364.358887,4386.282227,3864.871826,4342.948730,4357.051270
1700108881.113050,4388.974121,4383.077148,3884.615479,4378.333496,4387.820313
1700108881.120860,4384.102539,4388.846191,3865.384521,4367.051270,4384.487305
1700108881.128670,4382.179688,4369.358887,3868.589844,4356.794922,4347.436035
1700108881.136480,4414.358887,4377.820313,3896.410156,4378.717773,4368.846191
1700108881.144290,4418.205078,4407.563965,3917.564209,4389.230957,4409.743652
1700108881.152100,4400.128418,4384.102539,3935.769287,4394.102539,4400.128418
1700108881.159910,4404.358887,4348.077148,3918.846191,4403.077148,4383.846191
1700108881.167720,4401.153809,4370.769043,3857.051270,4390.641113,4381.282227
1700108881.175530,4383.846191,4386.538574,3827.692383,4361.410156,4363.589844
1700108881.183340,4375.897461,4348.717773,3843.974365,4341.025879,4350.512695
1700108881.191150,4362.436035,4337.179688,3853.846191,4347.948730,4352.179688
1700108881.198960,4359.230957,4366.025879,3878.076904,4367.179688,4352.563965
1700108881.206770,4383.461426,4365.384766,3918.718018,4365.641113,4368.205078
1700108881.214580,4380.769043,4343.717773,3928.846191,4364.358887,4381.153809
1700108881.222390,4350.769043,4334.871582,3937.051270,4370.000000,4354.871582
1700108881.230200,4357.563965,4327.051270,3957.820557,4346.025879,4341.794922
1700108881.238010,4367.436035,4320.897461,3948.718018,4337.820313,4372.051270
1700108881.245820,4336.025879,4319.358887,3942.692383,4366.922852,4382.179688
1700108881.253630,4335.256348,4330.128418,3967.692383,4366.153809,4376.282227
1700108881.261440,4390.769043,4364.230957,3980.641113,4381.282227,4406.794922
1700108881.269250,4422.692383,4382.820313,3977.564209,4444.743652,4441.666504
1700108881.277060,4404.230957,4369.102539,3964.230713,4432.436035,4442.436035
1700108881.284870,4387.436035,4355.256348,3950.512939,4367.436035,4423.717773
1700108881.292680,4412.307617,4345.769043,3982.051270,4378.461426,4416.666504
1700108881.300490,4446.538574,4360.384766,4020.000000,4402.307617,4441.538574
1700108881.308300,4422.436035,4389.102539,4011.153809,4380.512695,4451.666504
1700108881.316110,4381.153809,4356.282227,4009.358887,4383.461426,4426.410156
1700108881.323920,4410.512695,4321.538574,4017.179443,4415.000000,4456.025879
1700108881.331730,4443.974121,4369.358887,4002.692383,4440.769043,4515.384766
1700108881.339540,4406.538574,4379.615234,4008.718018,4440.641113,4478.846191
1700108881.347350,4373.717773,4320.256348,4013.333252,4399.487305,4421.282227
1700108881.355160,4370.384766,4316.538574,3995.256348,4378.205078,4436.794922
1700108881.362970,4357.948730,4325.000000,4025.897461,4393.461426,4434.615234
1700108881.370780,4370.897461,4296.282227,4056.410156,4378.974121,4417.051270
1700108881.378590,4381.025879,4313.846191,4025.000000,4376.410156,4450.641113
1700108881.386400,4342.948730,4334.743652,4035.128174,4419.871582,4456.922852
